content_hash_id,client_hash_id,baseline_rank,baseline_score,reason_code,rule_old,rule_never_opt,rule_thin,rule_no_keyword,is_below_peer_median,content_age_days,ever_optimized,word_count,has_keyword_data
content_c54da43a0aa31094,client_fef1a8f436438636,46191,2,never_optimized+thin,0,1,1,0,1,69,0,1369,1
content_90a340ad03d7d161,client_fef1a8f436438636,46192,2,never_optimized+thin,0,1,1,0,1,54,0,1463,1
content_f90138e2b102da4c,client_fef1a8f436438636,46193,2,never_optimized+thin,0,1,1,0,1,54,0,1456,1
content_45c8e1944c932bfa,client_fef1a8f436438636,46194,2,never_optimized+thin,0,1,1,0,0,47,0,1446,1
content_2e681ce391a6386c,client_fef1a8f436438636,46195,2,never_optimized+thin,0,1,1,0,0,47,0,1313,1
content_72dc57cdbe113d17,client_fef1a8f436438636,46196,2,never_optimized+thin,0,1,1,0,0,47,0,1328,1
content_de3dcda227f169c1,client_62f4a7e64f5e0096,46197,2,never_optimized+thin,0,1,1,0,1,146,0,0,1
content_c358834a6d676dbb,client_62f4a7e64f5e0096,46198,2,never_optimized+thin,0,1,1,0,0,74,0,0,1
content_64e91d4e35b49461,client_08a6a72ff48e62c0,46199,2,never_optimized+thin,0,1,1,0,0,120,0,0,1
content_b2d89203a1dfbed7,client_3197e6291363b4db,46200,2,old+never_optimized,1,1,0,0,0,240,0,4097,1
content_0aaa3ad2efd8c5be,client_861cdcccf8049915,46201,2,old+never_optimized,1,1,0,0,0,197,0,3123,1
content_7daa44d85dcf6d06,client_08a6a72ff48e62c0,46202,2,old+thin,1,0,1,0,1,243,1,2314,1
content_60657645f2bd7acc,client_08a6a72ff48e62c0,46203,2,old+thin,1,0,1,0,1,243,1,2388,1
content_ec16f7923520dafd,client_08a6a72ff48e62c0,46204,2,old+thin,1,0,1,0,0,343,1,2098,1
content_79f90a5517b28337,client_3197e6291363b4db,46205,2,never_optimized+thin,0,1,1,0,1,74,0,1510,1
content_6ad6b98671978801,client_e547b89c05043229,46206,2,old+never_optimized,1,1,0,0,1,375,0,2860,1
content_be727b9fd74ee801,client_157ffe4d4a595515,46207,2,never_optimized+thin,0,1,1,0,0,81,0,2044,1
content_c0e9f0532f72b82a,client_157ffe4d4a595515,46208,2,never_optimized+thin,0,1,1,0,1,78,0,2271,1
content_dbbdc8b5e9e8d5f3,client_157ffe4d4a595515,46209,2,never_optimized+thin,0,1,1,0,0,78,0,2200,1
content_1c346924ebce3efe,client_157ffe4d4a595515,46210,2,never_optimized+thin,0,1,1,0,1,71,0,2153,1
content_85b450b2f551f356,client_157ffe4d4a595515,46211,2,never_optimized+thin,0,1,1,0,1,70,0,2369,1
content_8f7aedef929240eb,client_157ffe4d4a595515,46212,2,never_optimized+thin,0,1,1,0,1,70,0,2447,1
content_2d2de072683c1343,client_73cda7b4e4f265ea,46213,2,never_optimized+thin,0,1,1,0,1,83,0,0,1
content_8d0f3e4bad7223ca,client_08a6a72ff48e62c0,46214,2,old+thin,1,0,1,0,1,239,1,2079,1
content_dcfdf761a5a09594,client_b10cb2997d0c7c86,46215,2,old+no_keyword,1,0,0,1,1,220,1,3391,0
content_907059e9a1d73e2c,client_157ffe4d4a595515,46216,2,never_optimized+thin,0,1,1,0,0,70,0,2356,1
content_1f030e07e1fe3e80,client_b10cb2997d0c7c86,46217,2,never_optimized+no_keyword,0,1,0,1,1,49,0,4375,0
content_eefa4d81bd0d5839,client_b10cb2997d0c7c86,46218,2,never_optimized+no_keyword,0,1,0,1,1,41,0,4276,0
content_ea4e2d857d5caab0,client_b10cb2997d0c7c86,46219,2,never_optimized+no_keyword,0,1,0,1,1,28,0,3566,0
content_443506945a9e5772,client_400c21c81c8b46ef,46220,2,never_optimized+thin,0,1,1,0,1,188,0,1656,1
content_3fdd03975f2ba71c,client_400c21c81c8b46ef,46221,2,never_optimized+thin,0,1,1,0,0,188,0,1895,1
content_48d09c11106516df,client_73cda7b4e4f265ea,46222,2,never_optimized+thin,0,1,1,0,1,78,0,0,1
content_4fe79cf91e8076be,client_0fa64a184f18a4a0,46223,2,never_optimized+thin,0,1,1,0,1,25,0,2366,1
content_fb4322e4c41374a7,client_fef1a8f436438636,46224,2,never_optimized+thin,0,1,1,0,0,41,0,1344,1
content_8061fc0a99fd5a1c,client_fef1a8f436438636,46225,2,never_optimized+thin,0,1,1,0,0,34,0,1604,1
content_7453970b5c6dd77d,client_fef1a8f436438636,46226,2,never_optimized+thin,0,1,1,0,0,34,0,1454,1
content_d75f1c2d7dc76814,client_fef1a8f436438636,46227,2,never_optimized+thin,0,1,1,0,0,26,0,1358,1
content_acabd6bdf29f61bc,client_fef1a8f436438636,46228,2,never_optimized+thin,0,1,1,0,0,26,0,1551,1
content_3568108670b932a4,client_fef1a8f436438636,46229,2,never_optimized+thin,0,1,1,0,0,26,0,1489,1
content_7d04b0ae043f4bf1,client_fef1a8f436438636,46230,2,never_optimized+thin,0,1,1,0,1,25,0,2065,1
content_b088ec02e4dd267a,client_fef1a8f436438636,46231,2,never_optimized+thin,0,1,1,0,0,25,0,1514,1
content_0e1a9a22e8992480,client_0fa64a184f18a4a0,46232,2,never_optimized+thin,0,1,1,0,0,20,0,2355,1
content_e0bd968a752b6377,client_3197e6291363b4db,46233,2,old+never_optimized,1,1,0,0,0,278,0,3360,1
content_e55efb2cf86734f5,client_0fa64a184f18a4a0,46234,2,never_optimized+thin,0,1,1,0,0,20,0,2442,1
content_158a325f9e20f892,client_fef1a8f436438636,46235,2,never_optimized+thin,0,1,1,0,1,41,0,1153,1
content_b4561468411ce8f3,client_fef1a8f436438636,46236,2,never_optimized+thin,0,1,1,0,0,19,0,1501,1
content_0786942b049aee9c,client_fef1a8f436438636,46237,2,never_optimized+thin,0,1,1,0,0,19,0,1518,1
content_d31bb06ab2343962,client_400c21c81c8b46ef,46238,2,never_optimized+thin,0,1,1,0,0,21,0,1773,1
content_3453b7be195817fe,client_400c21c81c8b46ef,46239,2,never_optimized+thin,0,1,1,0,0,21,0,1833,1
content_4f69844f74f26606,client_400c21c81c8b46ef,46240,2,never_optimized+thin,0,1,1,0,0,21,0,1873,1
content_12d81ef3dd25053c,client_400c21c81c8b46ef,46241,2,never_optimized+thin,0,1,1,0,0,20,0,1740,1
content_93c153898aff0e39,client_62f4a7e64f5e0096,46242,2,never_optimized+thin,0,1,1,0,1,193,0,0,1
content_e7966d9b8af5f69f,client_3197e6291363b4db,46243,2,old+never_optimized,1,1,0,0,0,239,0,3658,1
content_abc77626f668dc0d,client_62f4a7e64f5e0096,46244,2,never_optimized+thin,0,1,1,0,0,147,0,0,1
content_17ace968162dd019,client_62f4a7e64f5e0096,46245,2,never_optimized+thin,0,1,1,0,1,134,0,0,1
content_ec23556c33647bfe,client_861cdcccf8049915,46246,2,old+never_optimized,1,1,0,0,0,201,0,3228,1
content_c78961b3d0ce2e29,client_3f0ce4d44fe94f3d,46247,2,never_optimized+thin,0,1,1,0,0,53,0,2288,1
content_e75974edbd90fc60,client_3f0ce4d44fe94f3d,46248,2,never_optimized+thin,0,1,1,0,0,47,0,2366,1
content_23059ea7e299c5a1,client_400c21c81c8b46ef,46249,2,never_optimized+thin,0,1,1,0,1,21,0,1538,1
content_b5e01aec126f1d81,client_0fa64a184f18a4a0,46250,2,never_optimized+thin,0,1,1,0,0,43,0,2408,1
content_ea009529dce2b238,client_20259bd6705d81d4,46251,2,never_optimized+thin,0,1,1,0,0,14,0,2408,1
content_fe3f271a93dddf67,client_62f4a7e64f5e0096,46252,2,never_optimized+thin,0,1,1,0,0,103,0,0,1
content_899d1cfeab441a54,client_3f0ce4d44fe94f3d,46253,2,never_optimized+thin,0,1,1,0,0,47,0,2421,1
content_0bdc966901f7dcb0,client_e547b89c05043229,46254,2,old+thin,1,0,1,0,1,375,1,0,1
content_db2019734e3f6894,client_e547b89c05043229,46255,2,old+never_optimized,1,1,0,0,1,375,0,2593,1
content_ac7924e706be0365,client_e547b89c05043229,46256,2,old+thin,1,0,1,0,0,375,1,2325,1
content_58a6171db130ebad,client_e547b89c05043229,46257,2,old+never_optimized,1,1,0,0,0,417,0,2842,1
content_0e346ab5a1dccadd,client_e547b89c05043229,46258,2,old+thin,1,0,1,0,0,434,1,2187,1
content_286496d05890f9c1,client_e547b89c05043229,46259,2,old+no_keyword,1,0,0,1,0,434,1,3118,0
content_981238cbcbf35b3c,client_e547b89c05043229,46260,2,old+thin,1,0,1,0,0,434,1,2432,1
content_787fb4840c65f374,client_e547b89c05043229,46261,2,old+no_keyword,1,0,0,1,0,467,1,2740,0
content_a7973828f154d29f,client_73cda7b4e4f265ea,46262,2,old+thin,1,0,1,0,0,243,1,1196,1
content_134d6f35bb64a4fa,client_73cda7b4e4f265ea,46263,2,old+thin,1,0,1,0,0,243,1,2403,1
content_f7d7fba939431dff,client_73cda7b4e4f265ea,46264,2,old+thin,1,0,1,0,1,243,1,0,1
content_e879453cc90b9862,client_73cda7b4e4f265ea,46265,2,never_optimized+thin,0,1,1,0,1,187,0,0,1
content_d328c080fb5d1737,client_73cda7b4e4f265ea,46266,2,never_optimized+thin,0,1,1,0,0,187,0,0,1
content_f9c65052fb71f72a,client_73cda7b4e4f265ea,46267,2,never_optimized+thin,0,1,1,0,0,187,0,0,1
content_f0fbad9e23f9117d,client_73cda7b4e4f265ea,46268,2,never_optimized+thin,0,1,1,0,1,187,0,0,1
content_1f0ce0c283fc40d7,client_73cda7b4e4f265ea,46269,2,never_optimized+thin,0,1,1,0,1,187,0,0,1
content_1ce261b1069f2e67,client_73cda7b4e4f265ea,46270,2,never_optimized+thin,0,1,1,0,0,187,0,0,1
content_a1a77f5705d6c1cc,client_73cda7b4e4f265ea,46271,2,never_optimized+thin,0,1,1,0,0,187,0,0,1
content_a53a88c749edebba,client_73cda7b4e4f265ea,46272,2,never_optimized+thin,0,1,1,0,0,187,0,0,1
content_237d1b530febf90b,client_73cda7b4e4f265ea,46273,2,never_optimized+thin,0,1,1,0,0,187,0,0,1
content_adf63bc953185ed5,client_73cda7b4e4f265ea,46274,2,never_optimized+thin,0,1,1,0,1,186,0,0,1
content_c287a3d034a4305e,client_73cda7b4e4f265ea,46275,2,never_optimized+thin,0,1,1,0,1,186,0,0,1
content_6ea45d216bf279d9,client_73cda7b4e4f265ea,46276,2,never_optimized+thin,0,1,1,0,0,186,0,0,1
content_e4a17440dc9c4e17,client_73cda7b4e4f265ea,46277,2,never_optimized+thin,0,1,1,0,0,186,0,0,1
content_8aa3640d63ba566e,client_73cda7b4e4f265ea,46278,2,never_optimized+thin,0,1,1,0,1,186,0,0,1
content_e555142a814cfde8,client_73cda7b4e4f265ea,46279,2,never_optimized+thin,0,1,1,0,0,166,0,0,1
content_35fc8e98c9cecaf3,client_73cda7b4e4f265ea,46280,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_b7d0623f70d6806f,client_73cda7b4e4f265ea,46281,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_24b6884eea29a210,client_73cda7b4e4f265ea,46282,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_4505bdc6426f9aab,client_73cda7b4e4f265ea,46283,2,never_optimized+thin,0,1,1,0,0,166,0,0,1
content_bd16e7ac4fcfabb2,client_73cda7b4e4f265ea,46284,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_19b9d11cc3297a1f,client_73cda7b4e4f265ea,46285,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_c19e98b66140d3e1,client_73cda7b4e4f265ea,46286,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_6c02d05ebbf73439,client_73cda7b4e4f265ea,46287,2,never_optimized+thin,0,1,1,0,0,166,0,0,1
content_9463f141cac7ff5d,client_73cda7b4e4f265ea,46288,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_962e316d995e4c20,client_73cda7b4e4f265ea,46289,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_19e035776717b699,client_73cda7b4e4f265ea,46290,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_6a6e1b19e5b35bde,client_73cda7b4e4f265ea,46291,2,never_optimized+thin,0,1,1,0,0,166,0,0,1
content_45c65660fbf13afa,client_73cda7b4e4f265ea,46292,2,never_optimized+thin,0,1,1,0,0,166,0,0,1
content_5a939c8c5ca37af4,client_73cda7b4e4f265ea,46293,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_094f01ec54d6906f,client_73cda7b4e4f265ea,46294,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_0be20b39bc0622ca,client_73cda7b4e4f265ea,46295,2,never_optimized+thin,0,1,1,0,0,166,0,0,1
content_7c85d937bcad7afc,client_73cda7b4e4f265ea,46296,2,never_optimized+thin,0,1,1,0,0,166,0,0,1
content_146879f981e9d667,client_73cda7b4e4f265ea,46297,2,never_optimized+thin,0,1,1,0,0,166,0,0,1
content_112f990339cc3cec,client_73cda7b4e4f265ea,46298,2,never_optimized+thin,0,1,1,0,0,166,0,0,1
content_e2d526161c4c9158,client_73cda7b4e4f265ea,46299,2,never_optimized+thin,0,1,1,0,0,166,0,0,1
content_1d5fb854961cb737,client_73cda7b4e4f265ea,46300,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_09f293cc58185f29,client_73cda7b4e4f265ea,46301,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_cebbfdf64bceaf7b,client_73cda7b4e4f265ea,46302,2,never_optimized+thin,0,1,1,0,1,166,0,0,1
content_e80ce2dedad3cd06,client_fef1a8f436438636,46303,2,old+thin,1,0,1,0,1,263,1,2342,1
content_b4afadd81f3bca6e,client_fef1a8f436438636,46304,2,old+thin,1,0,1,0,0,263,1,2341,1
content_68f69aa4e67a2926,client_fef1a8f436438636,46305,2,old+thin,1,0,1,0,0,263,1,1685,1
content_bd99b7c06ccfa336,client_fef1a8f436438636,46306,2,old+thin,1,0,1,0,0,263,1,2012,1
content_62203fc87b7814e5,client_fef1a8f436438636,46307,2,old+thin,1,0,1,0,0,240,1,2419,1
content_015afc7aa41e49e4,client_fef1a8f436438636,46308,2,never_optimized+thin,0,1,1,0,1,193,0,1550,1
content_f51a29f9a344ba97,client_fef1a8f436438636,46309,2,never_optimized+thin,0,1,1,0,1,193,0,1435,1
content_5ad08679408ffba8,client_fef1a8f436438636,46310,2,never_optimized+thin,0,1,1,0,0,193,0,1499,1
content_101c151d903bd6b9,client_fef1a8f436438636,46311,2,never_optimized+thin,0,1,1,0,0,153,0,1302,1
content_ca778f680a59386f,client_fef1a8f436438636,46312,2,never_optimized+thin,0,1,1,0,1,153,0,1436,1
content_6cb4511eb906c372,client_fef1a8f436438636,46313,2,never_optimized+thin,0,1,1,0,0,153,0,1462,1
content_06b4139ee286d7a2,client_fef1a8f436438636,46314,2,never_optimized+thin,0,1,1,0,0,104,0,1396,1
content_d1fa315608ba9e99,client_fef1a8f436438636,46315,2,never_optimized+thin,0,1,1,0,0,95,0,1489,1
content_dbbf7252dbf5ac51,client_fef1a8f436438636,46316,2,never_optimized+thin,0,1,1,0,1,95,0,1541,1
content_f5ad2ac75fa77fef,client_fef1a8f436438636,46317,2,never_optimized+thin,0,1,1,0,0,95,0,1428,1
content_465836d72653ed2d,client_fef1a8f436438636,46318,2,never_optimized+thin,0,1,1,0,0,95,0,1323,1
content_d831fcbf0b5b913a,client_fef1a8f436438636,46319,2,never_optimized+thin,0,1,1,0,0,95,0,1268,1
content_a8219a79fbe69b36,client_3197e6291363b4db,46320,2,old+never_optimized,1,1,0,0,1,343,0,3684,1
content_433a48de0f8a6eaa,client_08a6a72ff48e62c0,46321,2,old+thin,1,0,1,0,1,244,1,0,1
content_003ecfeb2a98c909,client_08a6a72ff48e62c0,46322,2,old+thin,1,0,1,0,1,239,1,0,1
content_ac10f94d8311dde4,client_861cdcccf8049915,46323,2,old+never_optimized,1,1,0,0,0,201,0,3610,1
content_78296070b35f10ad,client_861cdcccf8049915,46324,2,old+never_optimized,1,1,0,0,0,200,0,3384,1
content_074ff5247dc0c0b7,client_861cdcccf8049915,46325,2,old+never_optimized,1,1,0,0,1,200,0,3642,1
content_c0adf12170c41d13,client_861cdcccf8049915,46326,2,old+never_optimized,1,1,0,0,1,197,0,3004,1
content_1737f847230e7bbf,client_861cdcccf8049915,46327,2,old+never_optimized,1,1,0,0,1,197,0,2962,1
content_7a76749f2f3eea80,client_861cdcccf8049915,46328,2,old+never_optimized,1,1,0,0,1,197,0,4321,1
content_c4bfa15d3952da07,client_861cdcccf8049915,46329,2,old+never_optimized,1,1,0,0,0,197,0,3717,1
content_d07fb658ea053bd0,client_861cdcccf8049915,46330,2,old+never_optimized,1,1,0,0,0,197,0,3585,1
content_b2f3857380283998,client_e547b89c05043229,46331,2,old+never_optimized,1,1,0,0,1,434,0,2692,1
content_790a4e319dc34559,client_e547b89c05043229,46332,2,old+no_keyword,1,0,0,1,0,467,1,2737,0
content_ad3b6a31b28ad03e,client_e547b89c05043229,46333,2,old+never_optimized,1,1,0,0,1,467,0,3186,1
content_cd77a6ac393d9ce2,client_e547b89c05043229,46334,2,old+thin,1,0,1,0,0,475,1,2465,1
content_98a144e78a860a21,client_e547b89c05043229,46335,2,old+never_optimized,1,1,0,0,1,475,0,2987,1
content_50672fb191aeaf49,client_e547b89c05043229,46336,2,old+thin,1,0,1,0,1,475,1,2377,1
content_e194ae192d431662,client_e547b89c05043229,46337,2,old+thin,1,0,1,0,0,475,1,2180,1
content_909babd98204b1eb,client_e547b89c05043229,46338,2,old+never_optimized,1,1,0,0,0,351,0,3147,1
content_94079842d118cb1e,client_e547b89c05043229,46339,2,old+never_optimized,1,1,0,0,1,320,0,2900,1
content_b99238cca795cbd0,client_e547b89c05043229,46340,2,old+never_optimized,1,1,0,0,1,320,0,2949,1
content_5ee8b26252dd1c70,client_e547b89c05043229,46341,2,old+thin,1,0,1,0,1,277,1,2323,1
content_7f2117ea194658a4,client_e547b89c05043229,46342,2,old+thin,1,0,1,0,0,256,1,2267,1
content_c6549c74ace56368,client_e547b89c05043229,46343,2,old+thin,1,0,1,0,0,230,1,2355,1
content_6d7f7191e1de18ec,client_e547b89c05043229,46344,2,old+thin,1,0,1,0,0,230,1,2293,1
content_b0b84bbd62d961a3,client_e547b89c05043229,46345,2,never_optimized+thin,0,1,1,0,0,160,0,1559,1
content_94cc2f1f1f94177e,client_e547b89c05043229,46346,2,never_optimized+thin,0,1,1,0,1,160,0,1419,1
content_37ad11ff2ebfc079,client_e547b89c05043229,46347,2,never_optimized+thin,0,1,1,0,0,158,0,1701,1
content_59b416a6caf8c904,client_e547b89c05043229,46348,2,never_optimized+thin,0,1,1,0,1,158,0,1223,1
content_829bcd8b10fcef5d,client_e547b89c05043229,46349,2,never_optimized+thin,0,1,1,0,1,158,0,1688,1
content_d0a6877c3fa5fc05,client_e547b89c05043229,46350,2,never_optimized+thin,0,1,1,0,1,158,0,1851,1
content_92613b9bcccfabe0,client_62f4a7e64f5e0096,46351,2,old+thin,1,0,1,0,1,314,1,0,1
content_b6ee54e01f8a0795,client_62f4a7e64f5e0096,46352,2,old+thin,1,0,1,0,1,287,1,2242,1
content_f279150f122019cd,client_62f4a7e64f5e0096,46353,2,never_optimized+thin,0,1,1,0,1,134,0,0,1
content_03f431abf6424364,client_62f4a7e64f5e0096,46354,2,never_optimized+thin,0,1,1,0,0,110,0,0,1
content_5605355c63154dd0,client_62f4a7e64f5e0096,46355,2,never_optimized+thin,0,1,1,0,1,110,0,0,1
content_84aab9e0c2fef97c,client_62f4a7e64f5e0096,46356,2,never_optimized+thin,0,1,1,0,1,110,0,0,1
content_2916832ed5f05ca7,client_62f4a7e64f5e0096,46357,2,never_optimized+thin,0,1,1,0,1,110,0,0,1
content_c46de5e2146e6966,client_62f4a7e64f5e0096,46358,2,never_optimized+thin,0,1,1,0,1,110,0,0,1
content_6b4a87382da50de5,client_62f4a7e64f5e0096,46359,2,never_optimized+thin,0,1,1,0,1,110,0,0,1
content_8ad5820b36dfcd8d,client_62f4a7e64f5e0096,46360,2,never_optimized+thin,0,1,1,0,0,105,0,0,1
content_3f08adacacf45b24,client_62f4a7e64f5e0096,46361,2,never_optimized+thin,0,1,1,0,1,105,0,0,1
content_5e41f600a606e502,client_62f4a7e64f5e0096,46362,2,never_optimized+thin,0,1,1,0,1,105,0,0,1
content_b931adbdf68ccb8e,client_62f4a7e64f5e0096,46363,2,never_optimized+thin,0,1,1,0,1,105,0,0,1
content_3b963719906ba643,client_62f4a7e64f5e0096,46364,2,never_optimized+thin,0,1,1,0,1,105,0,0,1
content_eefdbaf1d98001a1,client_62f4a7e64f5e0096,46365,2,never_optimized+thin,0,1,1,0,1,105,0,0,1
content_c79c6386828b454b,client_62f4a7e64f5e0096,46366,2,never_optimized+thin,0,1,1,0,0,105,0,0,1
content_fce56872cf9f8461,client_62f4a7e64f5e0096,46367,2,never_optimized+thin,0,1,1,0,1,105,0,0,1
content_49e21008c3f3c88f,client_62f4a7e64f5e0096,46368,2,never_optimized+thin,0,1,1,0,1,105,0,0,1
content_462969d6c92bfa46,client_62f4a7e64f5e0096,46369,2,never_optimized+thin,0,1,1,0,1,103,0,0,1
content_6562bf13a7815dc1,client_62f4a7e64f5e0096,46370,2,never_optimized+thin,0,1,1,0,1,103,0,0,1
content_7e032213db5897c0,client_62f4a7e64f5e0096,46371,2,never_optimized+thin,0,1,1,0,1,103,0,0,1
content_c67f0355c59b06ed,client_62f4a7e64f5e0096,46372,2,never_optimized+thin,0,1,1,0,1,103,0,0,1
content_2168d4f206c37e69,client_62f4a7e64f5e0096,46373,2,never_optimized+thin,0,1,1,0,1,103,0,0,1
content_768ed5d56e1d33b1,client_62f4a7e64f5e0096,46374,2,never_optimized+thin,0,1,1,0,0,103,0,0,1
content_c556c7369fb2fd06,client_62f4a7e64f5e0096,46375,2,never_optimized+thin,0,1,1,0,0,85,0,0,1
content_b399eb5a4560ef51,client_62f4a7e64f5e0096,46376,2,never_optimized+thin,0,1,1,0,1,85,0,0,1
content_1b9a4c1e81e20eca,client_9958f0a7ae1df715,46377,2,old+thin,1,0,1,0,1,368,1,2417,1
content_513ebecf48db98b0,client_9958f0a7ae1df715,46378,2,old+thin,1,0,1,0,1,368,1,2440,1
content_21b371f094276f2c,client_9958f0a7ae1df715,46379,2,old+thin,1,0,1,0,0,447,1,2197,1
content_4dede5f4383aaf01,client_9958f0a7ae1df715,46380,2,old+thin,1,0,1,0,0,447,1,2389,1
content_5c93f1b2b1845c5f,client_9958f0a7ae1df715,46381,2,old+no_keyword,1,0,0,1,0,447,1,2784,0
content_c56635569915ef0c,client_9958f0a7ae1df715,46382,2,old+no_keyword,1,0,0,1,0,447,1,2957,0
content_d87acbcda869b801,client_9958f0a7ae1df715,46383,2,old+no_keyword,1,0,0,1,0,447,1,2606,0
content_cd3d932d4e1c8db0,client_9958f0a7ae1df715,46384,2,old+no_keyword,1,0,0,1,1,447,1,3222,0
content_bda478d54caf6a8c,client_9958f0a7ae1df715,46385,2,old+no_keyword,1,0,0,1,0,447,1,2535,0
content_9804c8d434f01efd,client_9958f0a7ae1df715,46386,2,old+no_keyword,1,0,0,1,0,447,1,2781,0
content_3e31b7adea651793,client_9958f0a7ae1df715,46387,2,old+no_keyword,1,0,0,1,0,447,1,2717,0
content_74c0529de829dfb5,client_9958f0a7ae1df715,46388,2,old+thin,1,0,1,0,0,447,1,2077,1
content_37fab2aaad539c8d,client_9958f0a7ae1df715,46389,2,old+thin,1,0,1,0,0,447,1,2264,1
content_807dc48a97bb9c63,client_73cda7b4e4f265ea,46390,2,old+thin,1,0,1,0,0,260,1,2029,1
content_7944fe5b470f9775,client_73cda7b4e4f265ea,46391,2,old+thin,1,0,1,0,0,259,1,2415,1
content_8383f501fe373e8e,client_73cda7b4e4f265ea,46392,2,never_optimized+thin,0,1,1,0,1,187,0,0,1
content_3277f78ce431dc66,client_73cda7b4e4f265ea,46393,2,never_optimized+thin,0,1,1,0,0,186,0,0,1
content_af7a76a90722648c,client_73cda7b4e4f265ea,46394,2,never_optimized+thin,0,1,1,0,1,186,0,0,1
content_9bf30b7b16fd6a37,client_08a6a72ff48e62c0,46395,2,old+thin,1,0,1,0,0,194,1,2349,1
content_b2e209d9be485a3b,client_08a6a72ff48e62c0,46396,2,old+thin,1,0,1,0,0,194,1,2377,1
content_b9151566dbf2d591,client_08a6a72ff48e62c0,46397,2,never_optimized+thin,0,1,1,0,0,193,0,0,1
content_103485d76681dd4f,client_08a6a72ff48e62c0,46398,2,never_optimized+thin,0,1,1,0,0,193,0,0,1
content_733ef61c380b3cad,client_08a6a72ff48e62c0,46399,2,never_optimized+thin,0,1,1,0,1,193,0,0,1
content_df0f2a814f218bf4,client_08a6a72ff48e62c0,46400,2,never_optimized+thin,0,1,1,0,1,193,0,0,1
content_e25b676aa5f18364,client_08a6a72ff48e62c0,46401,2,never_optimized+thin,0,1,1,0,1,110,0,0,1
content_e35a9f40842ab123,client_62f4a7e64f5e0096,46402,2,old+thin,1,0,1,0,1,287,1,2383,1
content_bea0a65943a04afc,client_62f4a7e64f5e0096,46403,2,old+thin,1,0,1,0,0,266,1,2119,1
content_ea52d8fd9981c588,client_62f4a7e64f5e0096,46404,2,old+thin,1,0,1,0,1,266,1,2345,1
content_f83d2835a44545fa,client_62f4a7e64f5e0096,46405,2,old+thin,1,0,1,0,0,266,1,2336,1
content_0e5f6c5867ef1da6,client_62f4a7e64f5e0096,46406,2,old+thin,1,0,1,0,0,266,1,2457,1
content_e7cf37fcfbd7a34c,client_62f4a7e64f5e0096,46407,2,old+thin,1,0,1,0,1,263,1,0,1
content_8c65803b7593f062,client_62f4a7e64f5e0096,46408,2,old+thin,1,0,1,0,0,263,1,2462,1
content_102e7a019d1d2c9f,client_62f4a7e64f5e0096,46409,2,old+thin,1,0,1,0,0,248,1,2226,1
content_f810868bb54fc3b6,client_62f4a7e64f5e0096,46410,2,old+thin,1,0,1,0,0,248,1,2237,1
content_b30d1849436f9cde,client_62f4a7e64f5e0096,46411,2,old+thin,1,0,1,0,0,248,1,2436,1
content_1f6119d232aa9db8,client_62f4a7e64f5e0096,46412,2,old+thin,1,0,1,0,1,248,1,2461,1
content_e5e49a5b68d87c31,client_62f4a7e64f5e0096,46413,2,old+thin,1,0,1,0,1,248,1,2347,1
content_6c70629b962c7765,client_62f4a7e64f5e0096,46414,2,old+thin,1,0,1,0,1,246,1,2440,1
content_710fa5757d11fa5b,client_62f4a7e64f5e0096,46415,2,old+thin,1,0,1,0,1,246,1,1966,1
content_7deb11344aeed149,client_62f4a7e64f5e0096,46416,2,old+thin,1,0,1,0,0,215,1,2457,1
content_07ce9e089d6e0507,client_62f4a7e64f5e0096,46417,2,old+thin,1,0,1,0,0,215,1,2279,1
content_04c2baf1ddc18293,client_62f4a7e64f5e0096,46418,2,old+thin,1,0,1,0,1,214,1,1915,1
content_352fecfdfed8b460,client_62f4a7e64f5e0096,46419,2,old+thin,1,0,1,0,0,214,1,2450,1
content_f310cfe50859119c,client_23a62021009f63c4,46420,2,old+never_optimized,1,1,0,0,1,242,0,6404,1
content_95c385c678b028b1,client_23a62021009f63c4,46421,2,old+never_optimized,1,1,0,0,0,242,0,5545,1
content_2c771e27a3424452,client_23a62021009f63c4,46422,2,old+never_optimized,1,1,0,0,1,230,0,5379,1
content_567d88c9a9cc6587,client_23a62021009f63c4,46423,2,old+never_optimized,1,1,0,0,0,230,0,5067,1
content_104fc4cdb99abf95,client_23a62021009f63c4,46424,2,old+never_optimized,1,1,0,0,1,230,0,5066,1
content_b9718e83c48ae39e,client_23a62021009f63c4,46425,2,old+never_optimized,1,1,0,0,0,230,0,6449,1
content_1ab452bc004a1403,client_23a62021009f63c4,46426,2,old+never_optimized,1,1,0,0,0,230,0,5846,1
